# SSSP Tree from source 1
# Vertex	Distance	Parent
24748	3	1905
24749	3	1906
24750	3	3505
24751	2	71399
24752	3	9739
24753	3	2277
24754	3	8721
24755	3	1906
24756	3	12377
24757	3	5831
24758	2	11763
24759	2	738
24760	3	1906
24761	2	118
24762	2	92
24763	3	1906
24764	3	1815
24765	3	1906
24766	3	1906
24767	3	1906
24768	3	8022
24769	3	1906
24770	2	107
24771	3	1906
24772	3	1398
24773	3	1906
24774	3	3058
24775	3	1907
24776	3	1907
24777	3	1907
24778	3	1907
24779	2	645
24780	3	1907
24781	3	13372
24782	2	5980
24783	2	5980
24784	3	21681
24785	3	3420
24786	3	7095
24787	2	5232
24788	3	1907
24789	3	1907
24790	2	5241
24791	3	791
24792	2	3512
24793	3	1907
24794	2	11429
24795	2	3924
24796	2	2704
24797	3	11240
24798	3	51113
24799	3	1908
24800	3	1908
24801	3	1908
24802	3	1908
24803	3	1908
24804	2	136
24805	3	5771
24806	2	136
24807	3	39819
24808	2	71399
24809	3	10478
24810	3	1908
24811	3	1908
24812	3	1908
24813	2	2169
24814	3	2526
24815	3	11111
24816	3	1908
24817	3	4955
24818	3	1909
24819	3	2287
24820	3	1909
24821	2	5423
24822	2	10630
24823	3	12307
24824	3	6594
24825	3	1910
24826	3	1910
24827	2	1849
24828	3	1910
24829	3	1910
24830	3	1910
24831	3	1910
24832	2	20758
24833	3	301
24834	3	1910
24835	3	1910
24836	3	5972
24837	3	6084
24838	3	1911
24839	3	1911
24840	3	1911
24841	3	1911
24842	3	1911
24843	3	13319
24844	3	1911
24845	3	1911
24846	3	19157
24847	3	1911
24848	3	12571
24849	3	5205
24850	3	1911
24851	3	1911
24852	3	1911
24853	3	1911
24854	3	6590
24855	3	15984
24856	2	546
24857	3	791
24858	3	4414
24859	3	1911
24860	3	9479
24861	3	1911
24862	3	11054
24863	2	1225
24864	3	44
24865	3	1911
24866	3	1911
24867	3	1911
24868	3	1753
24869	3	1911
24870	3	1911
24871	3	1911
24872	3	15190
24873	3	2245
24874	3	1911
24875	2	1912
24876	2	1912
24877	2	5232
24878	2	1912
24879	2	1912
24880	2	1912
24881	2	1912
24882	2	1912
24883	2	1912
24884	2	1912
24885	2	1912
24886	2	1912
24887	2	1912
24888	2	1912
24889	2	1912
24890	2	1912
24891	2	1912
24892	2	1912
24893	2	1912
24894	2	1912
24895	2	763
24896	2	5232
24897	4	1913
24898	4	1913
24899	3	28616
24900	3	1914
24901	3	5205
24902	2	5887
24903	3	1914
24904	3	1398
24905	1	1
24906	3	3719
24907	3	2
24908	2	550
24909	2	586
24910	3	1915
24911	3	1915
24912	3	1915
24913	3	1915
24914	3	1915
24915	3	1915
24916	3	1915
24917	3	1915
24918	2	1440
24919	3	1915
24920	3	1915
24921	3	1915
24922	3	1915
24923	2	4716
24924	3	1915
24925	3	21520
24926	3	1918
24927	3	1921
24928	3	3160
24929	3	1925
24930	3	3754
24931	3	12572
24932	3	1925
24933	3	20283
24934	2	5586
24935	3	1926
24936	3	5224
24937	3	1928
24938	4	1929
24939	4	1929
24940	4	1929
24941	3	1930
24942	3	1931
24943	3	1931
24944	2	645
24945	3	1967
24946	3	1533
24947	2	1059
24948	3	1931
24949	2	11503
24950	2	71399
24951	3	1934
24952	3	1934
24953	3	1934
24954	3	7688
24955	3	18
24956	3	1935
24957	3	1935
24958	3	1935
24959	3	1937
24960	3	1937
24961	3	1938
24962	3	1938
24963	3	1938
24964	3	1938
24965	3	1938
24966	3	1938
24967	3	1938
24968	3	1938
24969	3	1938
24970	3	1942
24971	2	645
24972	3	10419
24973	3	1946
24974	3	15607
24975	3	1947
24976	3	2372
24977	3	1947
24978	3	1947
24979	3	4972
24980	3	8564
24981	3	1947
24982	3	5952
24983	3	8405
24984	3	1191
24985	3	1947
24986	3	15695
24987	3	1953
24988	3	1953
24989	4	1957
24990	3	13665
24991	3	1961
24992	3	13263
24993	2	645
24994	3	1961
24995	3	1964
24996	3	2239
24997	3	5952
24998	2	71399
24999	3	9649
25000	3	1971
25001	3	1971
25002	3	1971
25003	4	1973
25004	3	1974
25005	2	2169
25006	3	1975
25007	3	1975
25008	3	1975
25009	3	1975
25010	3	1975
25011	3	1976
25012	3	1976
25013	2	634
25014	2	637
25015	3	1596
25016	3	1980
25017	3	1984
25018	3	18
25019	3	1985
25020	3	1986
25021	2	71399
25022	2	3924
25023	3	4257
25024	3	1989
25025	3	1991
25026	3	1991
25027	3	1991
25028	3	1991
25029	3	1991
25030	3	1991
25031	3	1991
25032	3	1991
25033	3	1991
25034	3	1991
25035	3	1991
25036	3	2644
25037	3	4614
25038	3	1993
25039	3	1993
25040	3	5662
25041	2	637
25042	3	1994
25043	3	1994
25044	3	1994
25045	3	1994
25046	3	1994
25047	3	1994
25048	3	1994
25049	3	9258
25050	3	10240
25051	2.4	3876
25052	3	1995
25053	3	1997
25054	3	4115
25055	3	7435
25056	3	2984
25057	3	1997
25058	3	31188
25059	2	634
25060	3	14641
25061	2	763
25062	3	2003
25063	3	2003
25064	3	6633
25065	3	60676
25066	3	2003
25067	3	2003
25068	3	2006
25069	3	3601
25070	3	1129
25071	3	2006
25072	2	763
25073	3	2006
25074	3	2008
25075	2	395
25076	3	2012
25077	3	2012
25078	3	2013
25079	3	2013
25080	3	2013
25081	3	2503
25082	3	59
25083	3	2019
25084	3	2019
25085	3	103
25086	3	2022
25087	3	2022
25088	3	2022
25089	3	2022
25090	3	2022
25091	3	2022
25092	3	3249
25093	3	2024
25094	3	2024
25095	3	2024
25096	3	4609
25097	3	2024
25098	3	2024
25099	3	2025
25100	3	2025
25101	2	2980
25102	3	2025
25103	3	2025
25104	3	2025
25105	3	2025
25106	3	60234
25107	3	2025
25108	3	2025
25109	3	2026
25110	3	2813
25111	3	2027
25112	3	2027
25113	3	2027
25114	3	2027
25115	3	2984
25116	3	7346
25117	2	2980
25118	3	5199
25119	3	2030
25120	3	2030
25121	3	2030
25122	3	2030
25123	3	2030
25124	3	2031
25125	3	2031
25126	3	2031
25127	3	6477
25128	3	2031
25129	3	2031
25130	3	2032
25131	3	2032
25132	3	2032
25133	3	2032
25134	3	2032
25135	3	2032
25136	3	2032
25137	2	576
25138	3	2033
25139	3	2501
25140	3	2033
25141	3	2033
25142	3	2033
25143	3	7470
25144	2	6586
25145	3	2033
25146	3	2033
25147	3	2033
25148	3	2033
25149	3	2033
25150	2	71399
25151	3	2034
25152	3	2528
25153	3	2035
25154	3	2035
25155	3	6685
25156	2	1059
25157	2	1440
25158	3	5064
25159	3	103
25160	3	8170
25161	3	2035
25162	3	7524
25163	3	2035
25164	3	2035
25165	2	31
25166	2	5412
25167	2	2036
25168	2	2036
25169	3	2037
25170	3	2037
25171	3	2037
25172	3	2037
25173	3	2037
25174	3	3572
25175	2	2980
25176	3	6084
25177	3	2037
25178	3	2037
25179	3	2037
25180	2	4716
25181	2	1516
25182	3	2037
25183	3	9397
25184	3	26354
25185	3	8014
25186	2	2040
25187	2	2040
25188	2	2040
25189	2	2040
25190	2	763
25191	2	2040
25192	3	2041
25193	3	2041
25194	2	1029
25195	3	5961
25196	3	2041
25197	3	1596
25198	2	5232
25199	3	1753
25200	2	3935
25201	3	2041
25202	3	8424
25203	3	13908
25204	3	2041
25205	3	2042
25206	3	4969
25207	3	2042
25208	3	2042
25209	2	763
25210	2	295
25211	3	2043
25212	3	2043
25213	3	17080
25214	4	2044
25215	3	16280
25216	4	2044
25217	4	2044
25218	3	1172
25219	2	2046
25220	2	2046
25221	2	4034
25222	2	2046
25223	2	2046
25224	2	2046
25225	2	2046
25226	2	2046
25227	2	2046
25228	2	2047
25229	2	2047
25230	2	2047
25231	2	329
25232	2	2047
25233	2	329
25234	2	2047
25235	2	429
25236	2	2047
25237	2	2047
25238	2	586
25239	3	2048
25240	3	2048
25241	3	2048
25242	3	2048
25243	3	2049
25244	3	2049
25245	2	136
25246	2	6586
25247	3	2049
25248	3	2049
25249	3	2049
25250	3	3533
25251	3	2049
25252	3	2049
25253	3	2049
25254	3	2050
25255	3	2050
25256	2	28
25257	3	2050
25258	2	440
25259	3	37293
25260	3	2051
25261	3	2051
25262	3	2242
25263	3	2051
25264	3	2051
25265	3	2051
25266	2	7637
25267	3	2051
25268	3	2051
25269	3	2051
25270	3	2051
25271	3	2051
25272	3	2051
25273	3	2051
25274	3	2051
25275	3	2051
25276	3	2051
25277	3	2051
25278	3	2051
25279	3	2051
25280	3	11278
25281	3	2051
25282	3	1398
25283	3	2051
25284	3	2051
25285	2	735
25286	3	8588
25287	2	368
25288	3	2051
25289	3	2051
25290	3	2051
25291	3	2051
25292	3	7376
25293	2	28
25294	3	4099
25295	2	136
25296	3	2052
25297	2	3174
25298	2	586
25299	3	4099
25300	2	10070
25301	2	2205
25302	3	2052
25303	3	2053
25304	3	2053
25305	3	2053
25306	3	2383
25307	3	2053
25308	3	2053
25309	3	2053
25310	3	2054
25311	3	2054
25312	3	2054
25313	3	2054
25314	3	2054
25315	2	725
25316	3	1172
25317	2	634
25318	3	2056
25319	3	2056
25320	3	6038
25321	3	2056
25322	3	2056
25323	3	2056
25324	2	763
25325	2	3579
25326	2	4706
25327	3	2056
25328	3	2056
25329	2	3065
25330	3	2056
25331	3	2056
25332	2	2464
25333	3	2057
25334	2	1669
25335	3	2057
25336	3	2057
25337	3	35814
25338	3	2057
25339	3	2057
25340	3	2057
25341	3	2058
25342	3	2058
25343	3	2059
25344	3	5766
25345	3	2059
25346	3	2059
25347	3	47688
25348	3	2059
25349	3	2059
25350	2	2867
25351	2	210
25352	2	3579
25353	3	18579
25354	2	5423
25355	3	18
25356	3	60825
25357	3	2059
25358	2	563
25359	3	25358
25360	2	418
25361	3	2060
25362	3	2061
25363	3	2061
25364	3	4486
25365	3	2061
25366	3	2061
25367	3	4486
25368	3	2061
25369	2	431
25370	3	2061
25371	3	2061
25372	3	2061
25373	3	2241
25374	3	2061
25375	3	2061
25376	3	2062
25377	2	725
25378	3	2062
25379	3	9339
25380	3	9339
25381	3	9339
25382	2	2678
25383	3	3903
25384	3	9681
25385	3	2063
25386	2.9	23986
25387	3	23737
25388	2	3065
25389	2	3502
25390	2	1440
25391	2	723
25392	3	9140
25393	2	93
25394	3	2064
25395	3	2064
25396	3	2064
25397	2	2065
25398	2	2065
25399	2	10731
25400	2	11574
25401	2	2065
25402	2	2065
25403	2	634
25404	2	2065
25405	3	2631
25406	3	2066
25407	3	2066
25408	3	2066
25409	3	2066
25410	2	5232
25411	3	10199
25412	3	2224
25413	3	1535
25414	3	2969
25415	3	2896
25416	3	6653
25417	3	14552
25418	2	3924
25419	3	2066
25420	3	717
25421	2	3865
25422	3	4282
25423	3	2066
25424	3	5141
25425	3	12571
25426	2	40
25427	3	2066
25428	3	2066
25429	3	5113
25430	3	2067
25431	3	2067
25432	2	96
25433	3	4837
25434	2	7059
25435	3	2067
25436	3	2067
25437	3	2067
25438	3	2068
25439	3	2068
25440	3	2068
25441	3	2068
25442	3	2068
25443	3	2068
25444	3	2068
25445	2	71399
25446	3	2069
25447	3	2069
25448	3	2070
25449	3	2070
25450	3	2070
25451	3	5793
25452	3	2070
25453	3	2070
25454	3	2070
25455	2	3865
25456	2	6174
25457	3	2070
25458	3	35285
25459	3	6603
25460	2	3973
25461	3	13478
25462	3	19370
25463	2	10775
25464	3	2070
25465	3	3785
25466	3	2071
25467	3	4414
25468	3	2075
25469	2	101
25470	3	2075
25471	2	546
25472	4	2076
25473	3	2077
25474	3	2080
25475	3	2080
25476	3	33082
25477	3	2082
25478	3	2082
25479	2	3180
25480	3	6562
25481	3	2084
25482	3	2084
25483	3	2084
25484	3	2084
25485	3	918
25486	3	3432
25487	3	9198
25488	3	2088
25489	3	2088
25490	3	2088
25491	3	2088
25492	3	2089
25493	2	71399
25494	2	71399
25495	2	71399
25496	3	2090
25497	3	2090
25498	3	4344
25499	3	7095
25500	2	5974
25501	3	2091
25502	3	2091
25503	3	2091
25504	3	2091
25505	3	2092
25506	3	2092
25507	3	2093
25508	3	2094
25509	3	2095
25510	3	2095
25511	3	28447
25512	3	2095
25513	3	2096
25514	3	14940
25515	2	2098
25516	2	2098
25517	2	2098
25518	3	2100
25519	2	1059
25520	2	3174
25521	2	7530
25522	3	20394
25523	3	8805
25524	2	3865
25525	3	2100
25526	3	2100
25527	3	3182
25528	2	3365
25529	2	3365
25530	2	2274
25531	3	2100
25532	3	2101
25533	3	2101
25534	3	5038
25535	3	2101
25536	2	4821
25537	2	735
25538	3	13438
25539	3	23000
25540	3	2103
25541	3	10652
25542	3	2103
25543	3	2103
25544	3	2103
25545	3	2103
25546	2	2104
25547	2	2104
25548	2	2105
25549	2	2105
25550	2	2105
25551	2	2105
25552	2	2105
25553	2	2105
25554	2	2105
25555	2	2105
25556	2	2105
25557	2	2105
25558	3	2106
25559	3	3346
25560	3	2107
25561	3	2108
25562	3	2108
25563	3	2108
25564	3	2108
25565	2	449
25566	3	6249
25567	2	20
25568	2	763
25569	3	2109
25570	3	4047
25571	3	2888
25572	2	2464
25573	3	9646
25574	3	2111
25575	3	2111
25576	3	2111
25577	3	2111
25578	2	1059
25579	3	2111
25580	3	2111
25581	3	2111
25582	3	2111
25583	2	1179
25584	3	2111
25585	3	2112
25586	3	2112
25587	3	2112
25588	3	2112
25589	3	2463
25590	3	2112
25591	2	20
25592	3	2112
25593	3	2113
25594	3	2113
25595	2	28
25596	3	15409
25597	3	4111
25598	3	2113
25599	2	28
25600	3	2113
25601	3	2115
25602	2	6586
25603	3	2115
25604	3	2115
25605	3	2115
25606	3	2115
25607	3	2115
25608	2	374
25609	3	11519
25610	3	2116
25611	3	4242
25612	3	9137
25613	3	2118
25614	3	5603
25615	3	2118
25616	3	2118
25617	3	37542
25618	1	1
25619	2	1379
25620	3	2119
25621	3	19139
25622	3	2119
25623	3	2119
25624	3	19289
25625	3	3866
25626	3	2120
25627	3	23863
25628	3	18682
25629	3	2120
25630	3	2120
25631	3	2120
25632	3	28324
25633	3	2120
25634	3	6477
25635	3	4781
25636	3	2153
25637	3	4781
25638	3	4781
25639	2	4547
25640	3	5316
25641	3	2123
25642	3	2123
25643	2	2656
25644	3	2123
25645	3	6696
25646	3	15117
25647	2	9740
25648	3	15117
25649	3	11137
25650	3	15117
25651	3	3160
25652	2	1516
25653	3	15117
25654	3	15117
25655	3	15117
25656	3	2123
25657	3	10726
25658	3	2123
25659	2	634
25660	3	2128
25661	3	2128
25662	3	2128
25663	3	2128
25664	3	2128
25665	3	2128
25666	3	2865
25667	3	2128
25668	2	763
25669	3	5224
25670	3	2453
25671	3	2888
25672	3	2128
25673	3	2128
25674	3	2128
25675	3	4688
25676	2	645
25677	3	2128
25678	3	2128
25679	3	2128
25680	3	2128
25681	3	2130
25682	3	9162
25683	3	2130
25684	3	16862
25685	3	2132
25686	3	9253
25687	3	2138
25688	3	1501
25689	3	18789
25690	3	2138
25691	2	5232
25692	3	9248
25693	3	2138
25694	3	25695
25695	2	8344
25696	3	2138
25697	2	1225
25698	3	44
25699	3	2138
25700	3	2138
25701	3	2139
25702	3	13907
25703	3	13907
25704	3	2139
25705	3	2139
25706	3	2139
25707	3	2139
25708	3	2140
25709	2	452
25710	3	2142
25711	3	2143
25712	3	2143
25713	3	2143
25714	3	2143
25715	2	27
25716	2	2144
25717	2	2144
25718	2	34
25719	2	2144
25720	3	2145
25721	3	2145
25722	3	2145
25723	3	2145
25724	3	2145
25725	3	2145
25726	3	2145
25727	3	19383
25728	3	2145
25729	3	2145
25730	2	3994
25731	3	8802
25732	3	2145
25733	2	4811
25734	2	18116
25735	2.2	35673
25736	3	2145
25737	3	6765
25738	2	1494
25739	3	2146
25740	3	2146
25741	3	3874
25742	2	77
25743	3	19741
25744	3	5113
25745	3	2146
25746	3	2146
25747	3	24134
25748	3	4124
25749	3	2146
25750	3	1619
25751	3	7730
25752	3	2147
25753	3	19482
25754	3	2147
25755	2	71399
25756	2	735
25757	2	1440
25758	3	2147
25759	3	2147
25760	3	2147
25761	3	2147
25762	2	5674
25763	3	2147
25764	3	2147
25765	3	3550
25766	3	2148
25767	3	3922
25768	3	2148
25769	2	2625
25770	3	8016
25771	3	5852
25772	2	19886
25773	3	11704
25774	3	8016
25775	2	295
25776	2	5175
25777	3	12900
25778	3	2151
25779	2	725
25780	2	382
25781	3	2151
25782	3	6765
25783	3	2151
25784	3	2151
25785	2	634
25786	3	2151
25787	2	6100
25788	3	2151
25789	3	2151
25790	2	136
25791	2	104
25792	2	1620
25793	3	18993
25794	2	5280
25795	3	2152
25796	3	24761
25797	3	2211
25798	3	21244
25799	3	1398
25800	2	4978
25801	3	1398
25802	3	2152
25803	3	8666
25804	3	5227
25805	2	71399
25806	3	13259
25807	3	2153
25808	3	2153
25809	3	2526
25810	3	2153
25811	3	2154
25812	3	2154
25813	3	4617
25814	2	7630
25815	3	13408
25816	3	4805
25817	3	2155
25818	3	13404
25819	3	4511
25820	3	13404
25821	3	2155
25822	3	16725
25823	3	2155
25824	3	6594
25825	2	10630
25826	2	5232
25827	3	2155
25828	3	7485
25829	3	25814
25830	3	25814
25831	3	25814
25832	3	13404
25833	3	25814
25834	3	13404
25835	3	2155
25836	3	20708
25837	3	4917
25838	3	2156
25839	3	71388
25840	3	1401
25841	3	28457
25842	3	2157
25843	3	2157
25844	3	22622
25845	3	2157
25846	3	2157
25847	3	2157
25848	3	13569
25849	3	10424
25850	3	18
25851	3	2158
25852	2	4050
25853	3	2158
25854	2	5674
25855	3	3866
25856	3	19222
25857	3	9318
25858	3	2160
25859	3	2161
25860	3	10115
25861	3	187
25862	3	385
25863	3	2160
25864	3	2161
25865	2	2704
25866	3	2161
25867	3	2161
25868	2	1516
25869	3	2161
25870	3	2161
25871	3	5311
25872	3	2161
25873	3	6978
25874	3	7395
25875	3	8020
25876	2	1516
25877	2	136
25878	3	7186
25879	2	28
25880	3	2162
25881	3	3866
25882	3	5348
25883	3	1398
25884	3	5793
25885	3	2163
25886	3	2163
25887	3	2163
25888	3	18088
25889	3	25826
25890	3	25826
25891	2	1225
25892	3	25826
25893	3	25826
25894	3	715
25895	2	3924
25896	3	25826
25897	2	3871
25898	3	25897
25899	2	2197
25900	3	7138
25901	3	2163
25902	3	2164
25903	3	2164
25904	2	3483
25905	3	2164
25906	2	4713
25907	3	2164
25908	3	3534
25909	3	2164
25910	3	6166
25911	3	2165
25912	3	16739
25913	3	2165
25914	2	2167
25915	2	2167
25916	2	2167
25917	2	5232
25918	2	2167
25919	2	2167
25920	2	2167
25921	2	2167
25922	2	2168
25923	2	2168
25924	2	2168
25925	2	2168
25926	2	2169
25927	2	2169
25928	2	4821
25929	2	2169
25930	2	118
25931	2	2169
25932	2	2169
25933	2	2169
25934	2	2169
25935	2	3970
25936	2	2169
25937	2	2169
25938	2	2169
25939	2	2169
25940	2	2169
25941	2	2169
25942	2	2169
25943	2	2169
25944	2	2169
25945	2	2169
25946	2	2169
25947	2	5232
25948	2	2169
25949	2	2169
25950	2	2169
25951	2	2169
25952	2	1516
25953	2	2169
25954	2	2169
25955	2	2169
25956	2	2169
25957	2	2169
25958	2	2169
25959	3	2170
25960	3	2170
25961	3	20517
25962	2	10485
25963	2	10845
25964	3	2170
25965	3	2171
25966	2	2205
25967	2	6100
25968	3	3866
25969	3	3866
25970	3	3866
25971	2	40
25972	2	17911
25973	3	2174
25974	3	2174
25975	3	25826
25976	3	2174
25977	3	25826
25978	3	6605
25979	2	645
25980	3	20142
25981	3	20396
25982	3	2174
25983	3	2175
25984	3	726
25985	2	5905
25986	3	2176
25987	3	2176
25988	2	7619
25989	3	5099
25990	2	5232
25991	2	9320
25992	2	10630
25993	2	136
25994	2	4017
25995	2	4017
25996	3	19760
25997	2	8541
25998	3	19805
25999	3	2178
26000	3	2178
26001	3	5839
26002	3	2178
26003	3	2178
26004	2	6003
26005	3	20445
26006	3	2178
26007	3	2179
26008	2	6003
26009	3	2179
26010	3	2179
26011	3	2180
26012	3	6431
26013	3	3874
26014	3	8789
26015	3	2180
26016	3	2180
26017	2	4547
26018	2	40
26019	3	2181
26020	3	5953
26021	3	10085
26022	3	11658
26023	3	2182
26024	3	7208
26025	3	10565
26026	2	1432
26027	3	18993
26028	3	26579
26029	2	398
26030	3	8269
26031	3	38969
26032	3	26033
26033	2	118
26034	3	3137
26035	3	28198
26036	3	2186
26037	3	3137
26038	3	12780
26039	3	3137
26040	3	3137
26041	3	2186
26042	3	15607
26043	3	17902
26044	3	7075
26045	2	4547
26046	3	2188
26047	3	2188
26048	3	9333
26049	3	8326
26050	3	2188
26051	3	6494
26052	2	8705
26053	3	2189
26054	3	2189
26055	3	2189
26056	3	2189
26057	3	2189
26058	3	2189
26059	3	2189
26060	3	2189
26061	3	2189
26062	3	16657
26063	3	2189
26064	3	2189
26065	3	2190
26066	3	12023
26067	3	3533
26068	3	2190
26069	3	2190
26070	3	2190
26071	2	28
26072	3	14446
26073	3	2192
26074	2	3871
26075	3	5956
26076	3	2192
26077	3	5267
26078	3	2192
26079	3	4093
26080	3	26074
26081	3	2192
26082	3	2192
26083	3	26074
26084	3	2192
26085	3	26074
26086	3	26074
26087	3	2192
26088	3	2192
26089	3	2192
26090	2	763
26091	3	2193
26092	2	2197
26093	3	10403
26094	3	2193
26095	3	2193
26096	3	2194
26097	3	2194
26098	2	5232
26099	3	3703
26100	2	5232
26101	2	14077
26102	2	29
26103	3	7532
26104	3	2194
26105	3	2195
26106	3	15810
26107	3	629
26108	3	2195
26109	2	650
26110	3	790
26111	3	2811
26112	3	2196
26113	3	2196
26114	3	2196
26115	2	2197
26116	2	2197
26117	2	2197
26118	2	2197
26119	3	2754
26120	3	2198
26121	2	549
26122	2	92
26123	3	2198
26124	3	4617
26125	3	2198
26126	3	2199
26127	3	2199
26128	3	14374
26129	3	2200
26130	3	2200
26131	3	8805
26132	3	2201
26133	3	2201
26134	3	2201
26135	2.3	16939
26136	2	2203
26137	3	2201
26138	2	438
26139	3	2201
26140	3	4163
26141	3	2201
26142	3	4862
26143	3	4700
26144	2	2202
26145	2	2203
26146	2	4050
26147	2	735
26148	2	2203
26149	2	2203
26150	2	2203
26151	2	2203
26152	2	2203
26153	2	4050
26154	2	4050
26155	2	2203
26156	2	2203
26157	3	2204
26158	3	2206
26159	3	2206
26160	3	23560
26161	2	4797
26162	3	2207
26163	3	2208
26164	3	2208
26165	2	4017
26166	3	2208
26167	3	2208
26168	2	2205
26169	2	2205
26170	2	2205
26171	2	2205
26172	2	2205
26173	2	2205
26174	2	2205
26175	3	5266
26176	3	15694
26177	3	2209
26178	3	2209
26179	3	5309
26180	3	5722
26181	2	127
26182	3	2212
26183	3	2213
26184	3	2213
26185	3	2213
26186	3	37225
26187	3	18659
26188	3	2215
26189	3	6990
26190	3	2215
26191	3	2409
26192	3	5650
26193	3	2215
26194	2	645
26195	3	5760
26196	3	2215
26197	3	2215
26198	3	2215
26199	2	5791
26200	3	6561
26201	3	9636
26202	3	9636
26203	3	2215
26204	3	2215
26205	3	2215
26206	3	9636
26207	3	2215
26208	3	2216
26209	3	11978
26210	2	431
26211	3	2217
26212	3	11213
26213	3	2217
26214	3	2217
26215	3	2217
26216	2	1432
26217	3	2217
26218	2	634
26219	3	2408
26220	2	763
26221	3	8423
26222	3	13442
26223	3	737
26224	3	2218
26225	3	2218
26226	3	2218
26227	3	3213
26228	3	8588
26229	3	2218
26230	3	2219
26231	3	2219
26232	3	2219
26233	3	6878
26234	3	2245
26235	3	2344
26236	3	2220
26237	3	2220
26238	2.6	1686
26239	3	2220
26240	3	2220
26241	3	2220
26242	3	2220
26243	3	2220
26244	2	28
26245	3	2220
26246	3	2220
26247	2	2931
26248	3	2220
26249	3	2220
26250	3	2245
26251	3	2220
26252	2	136
26253	3	2221
26254	3	2221
26255	3	2221
26256	3	2221
26257	2	645
26258	3	3720
26259	3	2221
26260	2	2279
26261	2	763
26262	3	17337
26263	3	5143
26264	2	637
26265	3	12553
26266	3	2224
26267	3	26264
26268	3	2223
26269	3	2223
26270	3	2223
26271	3	2223
26272	3	19102
26273	3	2225
26274	3	2225
26275	3	2225
26276	3	2225
26277	2	637
26278	3	2225
26279	3	2225
26280	3	2225
26281	3	2225
26282	3	2225
26283	3	2225
26284	3	3451
26285	3	2226
26286	3	2226
26287	3	2226
26288	2	2649
26289	3	2226
26290	3	629
26291	3	2226
26292	3	7301
26293	3	5828
26294	3	2226
26295	2	4302
26296	3	2226
26297	3	1129
26298	3	10379
26299	1	1
26300	3	2226
26301	3	2227
26302	3	2228
26303	3	5972
26304	3	780
26305	3	2229
26306	3	61247
26307	3	2229
26308	3	13788
26309	3	737
26310	3	2229
26311	3	2229
26312	3	2229
26313	3	5972
26314	2	2646
26315	3	2229
26316	3	2229
26317	3	7983
26318	3	2229
26319	3	2229
26320	3	2230
26321	3	2230
26322	3	33502
26323	3	4969
26324	3	2230
26325	2	5056
26326	3	3112
26327	3	2231
26328	3	2232
26329	2	5056
26330	2	1225
26331	2	5501
26332	3	36742
26333	3	2232
26334	3	8575
26335	3	2232
26336	3	2232
26337	3	45706
26338	3	2232
26339	3	5952
26340	3	2232
26341	3	2232
26342	3	2232
26343	3	2232
26344	3	2232
26345	3	2232
26346	3	2232
26347	3	2232
26348	3	2232
26349	3	10297
26350	3	2234
26351	3	4851
26352	3	2234
26353	2	1024
26354	2	107
26355	2	645
26356	3	9063
26357	3	2234
26358	3	2234
26359	2	28
26360	2	1024
26361	3	2234
26362	3	2235
26363	3	2235
26364	3	6830
26365	3	2235
26366	3	2235
26367	3	629
26368	3	2235
26369	3	2235
26370	2	5232
26371	3	2236
26372	3	1835
26373	3	2236
26374	3	2236
26375	2	5232
26376	3	7579
26377	3	4596
26378	2	11201
26379	3	2236
26380	3	2236
26381	3	2237
26382	3	2237
26383	3	2237
26384	3	2237
26385	3	2238
26386	3	2238
26387	3	2239
26388	3	2239
26389	2	634
26390	3	2239
26391	3	2239
26392	3	5503
26393	3	2239
26394	3	2239
26395	3	2239
26396	3	2239
26397	3	2239
26398	3	2239
26399	3	2239
26400	3	1596
26401	3	2239
26402	3	2239
26403	3	2239
26404	3	2239
26405	2	1620
26406	3	2239
26407	3	2239
26408	3	2239
26409	3	2239
26410	3	2239
26411	3	2239
26412	2	663
26413	2	2704
26414	3	2239
26415	3	2239
26416	3	2239
26417	2	102
26418	3	28457
26419	3	32677
26420	3	3831
26421	3	26550
26422	1	1
26423	3	2240
26424	3	5036
26425	3	2241
26426	3	2241
26427	3	2241
26428	3	2241
26429	3	2241
26430	3	2241
26431	3	2241
26432	3	11407
26433	3	2242
26434	3	2242
26435	3	10803
26436	3	2244
26437	3	2244
26438	2	1059
