Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     17.78     0.00        1     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00     17.78     0.00        1     0.00     0.01  std::vector<Neighbor, std::allocator<Neighbor> >* std::__uninitialized_default_n<std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long>(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long)
  0.00     17.78     0.00        1     0.00     0.01  std::vector<Neighbor, std::allocator<Neighbor> >* std::__uninitialized_default_n_a<std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&)
  0.00     17.78     0.00        1     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00     17.78     0.00        1     0.00     0.00  std::remove_reference<std::allocator<EdgeChange>&>::type&& std::move<std::allocator<EdgeChange>&>(std::allocator<EdgeChange>&)
  0.00     17.78     0.00        1     0.00     0.00  std::remove_reference<std::vector<EdgeChange, std::allocator<EdgeChange> >&>::type&& std::move<std::vector<EdgeChange, std::allocator<EdgeChange> >&>(std::vector<EdgeChange, std::allocator<EdgeChange> >&)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<Edge*>(Edge*, Edge*)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<Edge*, Edge>(Edge*, Edge*, std::allocator<Edge>&)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<PQNode*>(PQNode*, PQNode*)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<PQNode*, PQNode>(PQNode*, PQNode*, std::allocator<PQNode>&)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*>(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*)
  0.00     17.78     0.00        1     0.00     0.00  void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&)
  0.00     17.78     0.00        1     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.06% of 17.78 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00   17.77                 main [1]
                0.00   17.77       1/1           main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [2]
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [378]
-----------------------------------------------
                0.00   17.77       1/1           main [1]
[2]    100.0    0.00   17.77       1         main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [2]
                0.00   17.10       1/1           identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int) [3]
                0.05    0.56       1/1           Graph::fromMetisFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
                0.01    0.04       1/1           partitionGraph(Graph const&, int, std::vector<int, std::allocator<int> >&) [35]
                0.01    0.00       1/1           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [64]
                0.00    0.00       1/1           parseChangesFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [92]
                0.00    0.00   40000/40000       std::vector<EdgeChange, std::allocator<EdgeChange> >::operator[](unsigned long) [160]
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [465]
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [461]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [437]
                0.00    0.00       2/3           std::vector<EdgeChange, std::allocator<EdgeChange> >::~vector() [413]
                0.00    0.00       1/3           Graph::getVertexCount() const [398]
                0.00    0.00       1/1           Graph::getEdgeCount() const [529]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::vector() [417]
                0.00    0.00       1/2           std::vector<EdgeChange, std::allocator<EdgeChange> >::vector() [467]
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::operator=(std::vector<EdgeChange, std::allocator<EdgeChange> >&&) [587]
                0.00    0.00       1/61          std::vector<EdgeChange, std::allocator<EdgeChange> >::size() const [224]
                0.00    0.00       1/1           updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [511]
                0.00    0.00       1/1           SSSPTree::saveToFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [530]
                0.00    0.00       1/1           logPerformance(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int, long long, long long, int, int, int) [510]
                0.00    0.00       1/1           SSSPTree::~SSSPTree() [515]
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::~vector() [338]
                0.00    0.00       1/1           Graph::~Graph() [513]
-----------------------------------------------
                0.00   17.10       1/1           main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [2]
[3]     96.2    0.00   17.10       1         identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int) [3]
                0.00   17.10    2121/2121        Graph::removeEdge(int, int) [4]
                0.00    0.00    2159/510221      Graph::addEdge(int, int, double) [14]
                0.00    0.00   17572/325367      std::vector<int, std::allocator<int> >::operator[](unsigned long) const [126]
                0.00    0.00   10001/10001       bool __gnu_cxx::operator!=<EdgeChange const*, std::vector<EdgeChange, std::allocator<EdgeChange> > >(__gnu_cxx::__normal_iterator<EdgeChange const*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&, __gnu_cxx::__normal_iterator<EdgeChange const*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&) [183]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<EdgeChange const*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::operator*() const [188]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<EdgeChange const*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::operator++() [185]
                0.00    0.00    8636/197248      SSSPTree::getDistance(int) const [133]
                0.00    0.00    2121/2121        SSSPTree::isTreeEdge(int, int) const [214]
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::begin() const [535]
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::end() const [534]
-----------------------------------------------
                0.00   17.10    2121/2121        identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int) [3]
[4]     96.2    0.00   17.10    2121         Graph::removeEdge(int, int) [4]
                0.00   16.46    2121/2121        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [8]
                0.00    0.33    2121/2121        std::vector<Edge, std::allocator<Edge> >::erase(__gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >) [16]
                0.00    0.31    2121/2121        __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [22]
                0.00    0.00    2121/2121        __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [85]
                0.00    0.00    4242/4242        std::vector<Neighbor, std::allocator<Neighbor> >::erase(__gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >) [86]
                0.00    0.00    8484/1244112     std::vector<Neighbor, std::allocator<Neighbor> >::end() [65]
                0.00    0.00    4242/223670      std::vector<Neighbor, std::allocator<Neighbor> >::begin() [77]
                0.00    0.00   16968/1037410     std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::operator[](unsigned long) [113]
                0.00    0.00    8484/8484        __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >::__normal_iterator<Neighbor*>(__gnu_cxx::__normal_iterator<Neighbor*, __gnu_cxx::__enable_if<std::__are_same<Neighbor*, Neighbor*>::__value, std::vector<Neighbor, std::allocator<Neighbor> > >::__type> const&) [190]
                0.00    0.00    4242/514483      std::vector<Edge, std::allocator<Edge> >::end() [123]
                0.00    0.00    4242/4242        __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator<Edge*>(__gnu_cxx::__normal_iterator<Edge*, __gnu_cxx::__enable_if<std::__are_same<Edge*, Edge*>::__value, std::vector<Edge, std::allocator<Edge> > >::__type> const&) [195]
