Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   75867/75867       __gnu_cxx::__ops::_Iter_comp_val<std::greater<PQNode> >::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<std::greater<PQNode> >&&) [214]
-----------------------------------------------
                0.00    0.03  513062/513062      Graph::addEdge(int, int, double) [23]
[36]     0.1    0.00    0.03  513062         std::vector<Edge, std::allocator<Edge> >::push_back(Edge&&) [36]
                0.00    0.03  513062/513062      Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<Edge>(Edge&&) [41]
                0.00    0.00  513062/1037349     std::remove_reference<Edge&>::type&& std::move<Edge&>(Edge&) [56]
-----------------------------------------------
                0.00    0.03 1357425/1357425     Neighbor* std::__relocate_a_1<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [40]
[37]     0.1    0.00    0.03 1357425         void std::__relocate_object_a<Neighbor, Neighbor, std::allocator<Neighbor> >(Neighbor*, Neighbor*, std::allocator<Neighbor>&) [37]
                0.01    0.02 1357425/2383549     void std::allocator_traits<std::allocator<Neighbor> >::construct<Neighbor, Neighbor>(std::allocator<Neighbor>&, Neighbor*, Neighbor&&) [29]
                0.00    0.00 1357425/2383549     std::remove_reference<Neighbor&>::type&& std::move<Neighbor&>(Neighbor&) [107]
                0.00    0.00 1357425/4072275     Neighbor* std::__addressof<Neighbor>(Neighbor&) [103]
                0.00    0.00 1357425/1357425     void std::allocator_traits<std::allocator<Neighbor> >::destroy<Neighbor>(std::allocator<Neighbor>&, Neighbor*) [113]
-----------------------------------------------
                0.00    0.03  437536/437536      std::vector<Neighbor, std::allocator<Neighbor> >::_S_relocate(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [31]
[38]     0.1    0.00    0.03  437536         std::vector<Neighbor, std::allocator<Neighbor> >::_S_do_relocate(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&, std::integral_constant<bool, true>) [38]
                0.00    0.03  437536/437536      Neighbor* std::__relocate_a<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [39]
-----------------------------------------------
                0.00    0.03  437536/437536      std::vector<Neighbor, std::allocator<Neighbor> >::_S_do_relocate(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&, std::integral_constant<bool, true>) [38]
[39]     0.1    0.00    0.03  437536         Neighbor* std::__relocate_a<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [39]
                0.00    0.03  437536/437536      Neighbor* std::__relocate_a_1<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [40]
                0.00    0.00 1312608/1312608     Neighbor* std::__niter_base<Neighbor*>(Neighbor*) [114]
-----------------------------------------------
                0.00    0.03  437536/437536      Neighbor* std::__relocate_a<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [39]
[40]     0.1    0.00    0.03  437536         Neighbor* std::__relocate_a_1<Neighbor*, Neighbor*, std::allocator<Neighbor> >(Neighbor*, Neighbor*, Neighbor*, std::allocator<Neighbor>&) [40]
                0.00    0.03 1357425/1357425     void std::__relocate_object_a<Neighbor, Neighbor, std::allocator<Neighbor> >(Neighbor*, Neighbor*, std::allocator<Neighbor>&) [37]
                0.00    0.00 2714850/4072275     Neighbor* std::__addressof<Neighbor>(Neighbor&) [103]
-----------------------------------------------
                0.00    0.03  513062/513062      std::vector<Edge, std::allocator<Edge> >::push_back(Edge&&) [36]
[41]     0.1    0.00    0.03  513062         Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<Edge>(Edge&&) [41]
                0.00    0.02      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [42]
                0.00    0.00  513042/1037349     void std::allocator_traits<std::allocator<Edge> >::construct<Edge, Edge>(std::allocator<Edge>&, Edge*, Edge&&) [55]
                0.00    0.00  513062/513062      std::vector<Edge, std::allocator<Edge> >::back() [75]
                0.00    0.00  513062/2587780     Edge&& std::forward<Edge>(std::remove_reference<Edge>::type&) [105]
                0.00    0.00      20/523082      std::vector<Edge, std::allocator<Edge> >::end() [130]
-----------------------------------------------
                0.00    0.02      20/20          Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<Edge>(Edge&&) [41]
[42]     0.1    0.00    0.02      20         void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [42]
                0.00    0.02      40/40          std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [44]
                0.00    0.00      20/1037349     void std::allocator_traits<std::allocator<Edge> >::construct<Edge, Edge>(std::allocator<Edge>&, Edge*, Edge&&) [55]
                0.00    0.00      40/41          std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [276]
                0.00    0.00      40/50080       __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [220]
                0.00    0.00      20/20          std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [306]
                0.00    0.00      20/10020       std::vector<Edge, std::allocator<Edge> >::begin() [239]
                0.00    0.00      20/10020       __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [238]
                0.00    0.00      20/20          std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [307]
                0.00    0.00      20/2587780     Edge&& std::forward<Edge>(std::remove_reference<Edge>::type&) [105]
                0.00    0.00      20/21          std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [303]
-----------------------------------------------
                0.01    0.01  524287/524287      Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [47]
[43]     0.1    0.01    0.01  524287         void std::__relocate_object_a<Edge, Edge, std::allocator<Edge> >(Edge*, Edge*, std::allocator<Edge>&) [43]
                0.01    0.00  524287/1037349     std::remove_reference<Edge&>::type&& std::move<Edge&>(Edge&) [56]
                0.00    0.01  524287/1037349     void std::allocator_traits<std::allocator<Edge> >::construct<Edge, Edge>(std::allocator<Edge>&, Edge*, Edge&&) [55]
                0.00    0.00  524287/1572861     Edge* std::__addressof<Edge>(Edge&) [111]
                0.00    0.00  524287/524287      void std::allocator_traits<std::allocator<Edge> >::destroy<Edge>(std::allocator<Edge>&, Edge*) [129]
-----------------------------------------------
                0.00    0.02      40/40          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [42]
[44]     0.1    0.00    0.02      40         std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [44]
                0.00    0.02      40/40          std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [45]
-----------------------------------------------
                0.00    0.02      40/40          std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [44]
[45]     0.1    0.00    0.02      40         std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [45]
                0.00    0.02      40/40          Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [46]
-----------------------------------------------
                0.00    0.02      40/40          std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [45]
[46]     0.1    0.00    0.02      40         Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [46]
                0.00    0.02      40/40          Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [47]
                0.00    0.00     120/120         Edge* std::__niter_base<Edge*>(Edge*) [266]
-----------------------------------------------
                0.00    0.02      40/40          Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [46]
[47]     0.1    0.00    0.02      40         Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [47]
                0.01    0.01  524287/524287      void std::__relocate_object_a<Edge, Edge, std::allocator<Edge> >(Edge*, Edge*, std::allocator<Edge>&) [43]
                0.00    0.00 1048574/1572861     Edge* std::__addressof<Edge>(Edge&) [111]
-----------------------------------------------
                0.00    0.00  385159/4387183     void std::__push_heap<__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, long, PQNode, __gnu_cxx::__ops::_Iter_comp_val<std::greater<PQNode> > >(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, long, long, PQNode, __gnu_cxx::__ops::_Iter_comp_val<std::greater<PQNode> >&) [68]
                0.01    0.01 4002024/4387183     void std::__adjust_heap<__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, long, PQNode, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<PQNode> > >(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, long, long, PQNode, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<PQNode> >) [35]
[48]     0.1    0.01    0.01 4387183         __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator+(long) const [48]
                0.01    0.00 4387183/4918300     __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::__normal_iterator(PQNode* const&) [50]
-----------------------------------------------
                0.00    0.01       1/1           updateSSSPTwoStep(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&) [3]
[49]     0.0    0.00    0.01       1         updateAffectedVertices(Graph const&, SSSPTree&) [49]
                0.00    0.00  151776/151776      SSSPTree::isAffected(int) const [65]
                0.00    0.00       3/3           SSSPTree::hasAffected() const [69]
                0.00    0.00       1/1           SSSPTree::hasAffectedByDeletion() const [71]
                0.00    0.00    8310/2212640     SSSPTree::getDistance(int) const [51]
                0.00    0.00     539/76408       std::vector<Neighbor, std::allocator<Neighbor> >::begin() const [67]
                0.00    0.00     539/76408       std::vector<Neighbor, std::allocator<Neighbor> >::end() const [66]
                0.00    0.00    2664/1094655     bool __gnu_cxx::operator!=<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >(__gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > > const&, __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > > const&) [117]
                0.00    0.00    2125/1018247     __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >::operator*() const [124]
                0.00    0.00    2125/1018247     __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >::operator++() [123]
                0.00    0.00     729/1079        SSSPTree::markAffected(int, bool) [265]
                0.00    0.00     539/76408       Graph::getNeighbors(int) const [184]
                0.00    0.00     190/76408       SSSPTree::setDistance(int, double) [182]
                0.00    0.00     190/76408       SSSPTree::setParent(int, int) [183]
                0.00    0.00       1/1           SSSPTree::getVertexCount() const [510]
-----------------------------------------------
                0.00    0.00  151738/4918300     __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator-(long) const [82]
                0.00    0.00  151755/4918300     std::vector<PQNode, std::allocator<PQNode> >::begin() [81]
                0.00    0.00  227624/4918300     std::vector<PQNode, std::allocator<PQNode> >::end() [78]
                0.01    0.00 4387183/4918300     __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator+(long) const [48]
[50]     0.0    0.01    0.00 4918300         __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::__normal_iterator(PQNode* const&) [50]
-----------------------------------------------
                0.00    0.00    8310/2212640     updateAffectedVertices(Graph const&, SSSPTree&) [49]
                0.00    0.00   20350/2212640     identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&) [4]
                0.01    0.00 2183980/2212640     computeInitialSSSP(Graph const&, int) [27]
[51]     0.0    0.01    0.00 2212640         SSSPTree::getDistance(int) const [51]
                0.00    0.00 2212640/2364400     std::vector<double, std::allocator<double> >::operator[](unsigned long) const [108]
-----------------------------------------------
                0.01    0.00 1179452/1179452     std::greater<PQNode>::operator()(PQNode const&, PQNode const&) const [53]
[52]     0.0    0.01    0.00 1179452         PQNode::operator>(PQNode const&) const [52]
-----------------------------------------------
                0.00    0.00  178963/1179452     bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<PQNode> >::operator()<__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, PQNode>(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, PQNode&) [74]
                0.00    0.01 1000489/1179452     bool __gnu_cxx::__ops::_Iter_comp_iter<std::greater<PQNode> >::operator()<__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > > >(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >) [60]
[53]     0.0    0.00    0.01 1179452         std::greater<PQNode>::operator()(PQNode const&, PQNode const&) const [53]
                0.01    0.00 1179452/1179452     PQNode::operator>(PQNode const&) const [52]
-----------------------------------------------
                0.01    0.00 1037349/1037349     void std::allocator_traits<std::allocator<Edge> >::construct<Edge, Edge>(std::allocator<Edge>&, Edge*, Edge&&) [55]
[54]     0.0    0.01    0.00 1037349         void __gnu_cxx::new_allocator<Edge>::construct<Edge, Edge>(Edge*, Edge&&) [54]
                0.00    0.00 1037349/2587780     Edge&& std::forward<Edge>(std::remove_reference<Edge>::type&) [105]
